OSMadre,tipoComponente,modelo,estado,fechaLlegada,fechaPrometida,fechaTermino,NParte,serieComp,serieEquipo,tipoOrden,tipoReparacion,horasComp
505900704100,TR,797B,DESPACHO,2020-06-01,2020-07-05 00:00:00,2020-07-05,0R9813,DSP00312,JSM00190,Programado,Overhaul,14934.0
505900704200,TR,797B,DESPACHO,2020-06-01,2020-07-05 00:00:00,2020-07-05,0R9813,10045829,JSM00166,Programado,Overhaul,11508.0
505900704300,CO,797F,DESPACHO,2020-06-01,2020-06-15 00:00:00,2020-06-11,20R0132,T1H00049,LAJ00185,Programado,Overhaul,17657.0
505900704400,DI,797B,DESPACHO,2020-06-01,2020-08-06 00:00:00,2020-07-19,2912627,315164240,JSM00442,Programado,Overhaul,24983.0
505900704500,MF,797B,DESPACHO,2020-06-01,2020-08-02 00:00:00,2020-07-10,0R9814,10138531,JSM00172,Programado,Overhaul,13430.0
505900708600,MA,793B,DESPACHO,2020-06-02,2020-07-13 00:00:00,2020-07-10,0R8793,CRA03958,1HL00157,Evento,Overhaul,14300.0
505900708700,MA,797B,DESPACHO,2020-06-02,2020-07-16 00:00:00,2020-07-16,1925826,CRA07579,JSM00419,Evento,Overhaul,32755.0
505900712100,TR,793C,DESPACHO,2020-06-04,2020-07-19 00:00:00,2020-07-13,0R4749,1013542A,1HL00154,Programado,Overhaul,7784.0
505900718700,DI,777D,DESPACHO,2020-06-04,2020-08-13 00:00:00,2020-07-17,1049410,CRA01684,AGC01217,Programado,Overhaul,15000.0
505900712200,TR,797B,DESPACHO,2020-06-04,2020-08-05 00:00:00,2020-08-03,0R9813,10226200,JSM00245,Programado,Overhaul,17200.0
505900716500,MO,797B,DESPACHO,2020-06-08,2020-10-31 00:00:00,2020-10-31,10R7929,NPM00543,JSM00445,Programado,Overhaul,15000.0
505900718900,MF,797F,DESPACHO,2020-06-08,2020-08-12 00:00:00,2020-07-24,0R9814,308296,LAJ00182,Programado,Overhaul,22303.0
505900718400,MF,797F,DESPACHO,2020-06-08,2020-06-20 00:00:00,2020-06-18,0R9814,10246129,LAJ00166,Programado,Proceso Continuo,20208.0
505900730000,TR,797F,DESPACHO,2020-06-10,2020-08-05 00:00:00,2020-08-04,20R3632,JH5R4871,LAJ00472,Evento,Overhaul,5478.0
505900721800,MA,797B,DESPACHO,2020-06-10,2020-07-16 00:00:00,2020-07-16,1925826,MM00066,JSM00425,Evento,Overhaul,16803.0
505900719900,TR,797B,DESPACHO,2020-06-10,2020-07-12 00:00:00,2020-07-12,0R9813,10241373,JSM00188,Programado,Overhaul,9033.0
505900723600,DI,797B,DESPACHO,2020-06-10,2020-08-20 00:00:00,2020-07-27,2912627,JEC00139,JSM00293,Programado,Overhaul,19559.0
505900723700,MF,797B,DESPACHO,2020-06-11,2020-07-02 00:00:00,2020-06-30,0R9814,CRA10969,JSM00248,Programado,Proceso Continuo,29201.0
505900723800,MA,797B,DESPACHO,2020-06-11,2020-06-27 00:00:00,2020-06-23,1925826,NO INFORMADA,JSM00416,Programado,Proceso Continuo,11474.0
505900723900,MA,797F,DESPACHO,2020-06-11,2020-07-15 00:00:00,2020-07-16,2922171,CRA11360,LAJ00258,Evento,Overhaul,19549.0
505900724000,CO,797B,DESPACHO,2020-06-12,2020-07-19 00:00:00,2020-07-19,0R9812,10098627,JSM00410,Evento,Overhaul,18342.0
505900758500,MO,797F,TERMINADO,2020-06-15,2020-11-22 00:00:00,2020-11-22,20R7015,LLM01498,LAJ00498,Evento,Overhaul,990.0
