Aviso,Cl.Aviso,SIMS,Centro planificación,Area Emp,Sociedad,OrdSup,OrdServ,Clase Orden,TAM,Status de sistema,Status Usu.Orden de Servicio,Apr Hs,NF,SolicParts,PrtsEntreg,BO,TTA,Norm.Liq.,Garant,N° Claim,Cliente,Vendedor,Equipo,Tipo Equipo,Fabricante,Modelo,Serie,N° Cotiz,Stat Claim,Avance %,Ord. Liqui,TotHsRe,TotHsPl,Precio Repuestos,Precio KMT,Precio Mano de Obra,Precio TTA,Precio Misc,Precio Viaje,Precio total de venta,Costo Repuestos,Costo Mano de Obra,Costo TTA,Costo Misc,Costo KMT,Costo Total OS,Fe AP OS,Días WIP,Dias Inac,Fe Cotiz,Fe Ent Co,Fe Aprob,Fe Prom Ej,Fe ConcS,Fe CieTec
300517323,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900088700,505900088707,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-06-04,0,518,,,,,,
300517325,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900088700,505900088708,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2020-06-04,0,518,,,,,,
300517326,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900088700,505900088709,ZSHP - Orden servicio Taller,305 - Otras garantías/repuesto,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZGIN ZTEC,@5C@,@5B@,@0A@,@08@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60276909.0,,0,800303.0,0.0,0.0,745.28,0,0.0,0.0,0.0,0,745.28,746.92,0.0,0.0,0.0,0,746.92,2020-06-04,34,0,,2020-06-04,2020-06-04,,2020-07-08,2020-07-08
300094390,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900096600,505900096601,ZSHP - Orden servicio Taller,107 - Subcontrato orden a orde,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,QCON ZTEC,@5C@,@5B@,@09@,@08@,@09@,@EB@,NL,,,Z5018 - FINNING CHILE ESCONDID,,10054339 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777GQ WTR,T4Y00153,60136555.0,,100,501800014501.0,63.0,102.5,11750.26,0,4059.81,281.38,0.0,0,16091.45,16133.96,2733.79,322.91,0.0,0,19190.66,2018-12-07,255,0,2018-12-28,2018-12-07,2018-12-07,,2019-08-19,2019-08-19
300099973,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900111400,505900111401,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@09@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033615 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,ATY00893,60205213.0,,100,800248.0,740.8,909.1,185642.38,0,42514.64,1191.66,0.0,0,229348.68,189413.73,32109.42,1198.09,0.0,0,237821.24,2018-12-14,390,0,2019-01-21,2018-12-14,2018-12-14,,2020-01-08,2020-01-08
300126817,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900111400,505900111402,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033615 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,ATY00893,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-01-22,0,1017,,,,,,
300126873,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900111400,505900111403,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033615 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,ATY00893,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,8.53,0.0,0.0,0.0,0,8.53,2019-01-22,351,0,2019-01-30,2019-01-22,2019-01-22,,2020-01-08,2020-01-08
300169121,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900111400,505900111404,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033615 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,ATY00893,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-19,0,961,,,,,,
300169123,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900111400,505900111405,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033615 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,ATY00893,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-19,0,961,,,,,,
300169124,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900111400,505900111406,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033615 - LARGE MINING TRUCKS - 793,Máquinas,AA,793C,ATY00893,,,0,800248.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-19,0,961,,,,,,
300108652,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,QCON ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,60240754.0,,100,800427.0,716.5,865.5,203588.48,0,34834.49,1145.87,0.0,0,239568.84,247858.84,29690.69,1416.82,0.0,0,290328.35,2018-12-28,465,3,2019-01-24,2018-12-28,2018-12-28,,2020-04-06,2020-04-06
300128275,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127202,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-01-24,0,1015,,,,,,
300128277,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127203,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,418.91,0.0,0.0,0.0,0,418.91,2019-01-24,432,0,2019-01-24,2019-01-24,2019-01-24,,2020-03-31,2020-03-31
300168662,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127204,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-19,0,961,,,,,,
300168693,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127205,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-19,0,961,,,,,,
300168694,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127206,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-19,0,961,,,,,,
300455308,RO,@7C@,5059 - Centro Reparación Antof,SHP,5010,505900127200,505900127207,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,99999999 - Equipo Genérico Minería,Máquinas,GEN,9999,A9999999,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,39.01,0.0,0.0,0.0,0,39.01,2020-03-09,28,6,,2020-03-09,2020-03-09,,2020-04-06,2020-04-06
300114930,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900139900,505900139901,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,QCON ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033245 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777D,AGC02107,60228184.0,,100,800251.0,724.4,539.3,105237.79,0,20856.16,334.0,0.0,0,126427.95,130267.55,29968.16,440.75,0.0,0,166277.43,2019-01-08,416,2,2019-02-05,2019-01-08,2019-01-08,,2020-02-28,2020-02-28
300133878,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900139900,505900139902,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033245 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777D,AGC02107,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,27.33,0.0,0.0,0.0,0,27.33,2019-02-01,20,0,,2020-02-28,2020-02-28,,2020-03-19,2020-03-19
300133931,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900139900,505900139903,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033245 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777D,AGC02107,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5105.64,0.0,0.0,0.0,0,5105.64,2019-02-01,405,12,2019-01-30,2019-02-01,2019-02-01,,2020-03-12,2020-03-12
300144125,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900139900,505900139904,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033245 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777D,AGC02107,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-14,0,994,,,,,,
300144127,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900139900,505900139905,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033245 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777D,AGC02107,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3331.08,0.0,0.0,0.0,0,3331.08,2019-02-14,43,0,,2020-01-17,2020-01-17,,2020-02-29,2020-02-29
300144129,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900139900,505900139906,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10033245 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777D,AGC02107,,,0,800251.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-14,0,994,,,,,,
300131425,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900158900,505900158901,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CERR PERI SSAP ENMN MOVM,QCON ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039911 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00429,60246668.0,,1,800407.0,1667.0,1970.7,364761.06,0,94744.3,10963.9,0.0,0,470469.26,366206.51,72564.75,11220.23,0.0,0,483127.09,2019-01-29,447,226,2019-02-27,2019-01-29,2019-01-29,,2020-04-20,2020-04-20
300136685,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900158900,505900158902,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039911 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00429,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-05,0,1003,,,,,,
300136702,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900158900,505900158903,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039911 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00429,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1558.31,0.0,0.0,0.0,0,1558.31,2019-02-05,320,0,2019-02-28,2019-03-20,2019-03-20,,2020-04-20,2020-04-20
300136688,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900158900,505900158904,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039911 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00429,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-05,0,1003,,,,,,
300136703,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900158900,505900158905,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039911 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00429,60246668.0,,0,800407.0,0.0,0.0,223.83,0,0.0,0.0,0.0,0,223.83,223.32,0.0,0.0,0.0,0,223.32,2019-02-05,18,0,,2020-03-27,2020-03-27,,2020-04-20,2020-04-20
300136720,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900158900,505900158906,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039911 - LARGE MINING TRUCKS - 797,Equipo de ETM,AA,797B,JSM00429,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-05,0,1003,,,,,,
300139760,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175201,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTI PREC NLIQ CTEC PERI SSAP ENMN MOVM,ZTEC,@5C@,@5C@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,60218777.0,,81,800725.0,1143.5,1121.4,277614.35,0,41122.8,169.37,0.0,0,318906.52,377883.42,50695.76,222.5,0.0,0,438553.18,2019-02-07,364,0,2019-03-01,2019-02-07,2019-02-07,,2020-02-06,2020-02-06
300154733,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175202,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,,,0,800471.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-01,0,979,,,,,,
300154734,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175203,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,4331.18,0.0,0.0,0.0,0,4331.18,2019-03-01,383,41,2019-03-04,2019-03-01,2019-03-01,,2020-03-18,2020-03-18
300154736,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175204,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-01,0,979,,,,,,
300154737,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175205,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6021.86,0.0,0.0,0.0,0,6021.86,2019-03-01,28,0,,2020-01-09,2020-01-09,,2020-02-06,2020-02-06
300154738,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175206,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-03-01,0,979,2019-03-04,,,,,
300154770,PW,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900175200,505900175207,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@08@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10040609 - LARGE MINING TRUCKS - 797,Máquinas,AA,797F,LAJ00258,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,542.84,0.0,0.0,0.0,0,542.84,2019-03-01,342,0,,2019-03-01,2019-03-01,,2020-02-06,2020-02-06
300147168,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185601,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,QCON ZTEC,@5C@,@5C@,@0A@,,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,60206476.0,,72,800852.0,143.5,158.1,30840.98,0,7249.63,3312.11,0.0,0,41402.72,31818.38,6918.79,0.0,0.0,0,38989.36,2019-02-19,329,1,2019-03-07,2019-02-19,2019-02-19,,2020-01-13,2020-01-14
300148545,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185602,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-21,0,987,,,,,,
300148548,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185603,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,FMAT NOTI PREC NLIQ CERR PERI SSAP ENMN,ZTEC,@5C@,@5B@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,697.28,0.0,0.0,0.0,0,697.28,2019-02-21,78,0,2019-03-07,2019-10-25,2019-10-25,,2020-01-11,2020-01-11
300148571,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185604,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-21,0,987,,,,,,
300148573,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185605,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,NOTI PREC NLIQ CERR PERI SSAP ENMN MOVM,ZTEC,@5C@,@5B@,@0A@,@09@,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,51.12,0.0,0.0,0.0,0,51.12,2019-02-21,19,0,,2019-12-23,2019-12-23,,2020-01-11,2020-01-11
300148574,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185606,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP DMNV KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-21,0,987,,,,,,
300414291,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900185600,505900185607,ZSHP - Orden servicio Taller,104 - Serv interdep concesione,PREC NLIQ CERR PERI SSAP ENMN MOVM DMNV,ZTEC,@5C@,@5C@,@0A@,@08@,@08@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039665 - QUARRY & CONSTRUCTION TRUCKS,Máquinas,AA,777F,JRP01969,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,779.9,0.0,0.0,0.0,0,779.9,2020-01-14,43,35,,2020-01-14,2020-01-14,,2020-02-26,2020-02-26
300148795,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900188500,505900188501,ZSHP - Orden servicio Taller,108 - Subcont Proc Reman solo,NOTP PREC NLIQ CTEC PERI EDET SSAP ENMN,QCON ZTEC,@5C@,@5C@,@0A@,,@09@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039857 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00233,60250615.0,,0,800490.0,1589.6,1962.0,394372.02,0,82136.48,1668.48,0.0,0,478176.98,400501.82,65587.65,2998.12,0.0,0,500898.99,2019-02-21,426,137,2019-03-19,2019-02-28,2019-02-28,,2020-04-29,2020-04-29
300149757,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900188500,505900188502,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,PREC NLIQ CERR SSAP KKMP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039857 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00233,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-22,0,986,,,,,,
300149831,RO,@5B@,5059 - Centro Reparación Antof,SHP,5010,505900188500,505900188503,ZSHP - Orden servicio Taller,101 - Serv intersuc concesione,FMAT PREC NLIQ CERR SSAP,WOOP,@5C@,@5C@,@0A@,@EB@,@EB@,@EB@,NL,,,Z5059 - Centro Reparación Anto,,10039857 - LARGE MINING TRUCKS - 797,Máquinas,AA,797B,JSM00233,,,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2019-02-22,0,986,2019-03-19,,,,,
