OrdenPrinc,Orden,Cl.,Cl.actv.PM,StatUsu,Texto breve,CeCo resp.,Ce.coste,Pto.tbjo.responsable,CrC,Material,Status del sistema,Inic.real,Fin real,Tota general (plan),Total general (real),Fecha ref.,Fe.modif.,Fe.entrada
508600064800,508600064801,ZSHP,108,ZTEC,AI.SU.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-06-29,2019-08-30,25623.62,26887.55,2019-08-30,2020-10-30,2019-06-27
508600064800,508600064802,ZSHP,101,WOOP,SU797B/AI/300254577,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2019-11-08,2020-10-30,2019-09-02
508600064800,508600064803,ZSHP,101,WOOP,SU797B/AI/300254577,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2019-11-08,2020-10-30,2019-09-02
508600064800,508600064804,ZSHP,101,WOOP,SU797B/AI/300254577,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2019-11-08,2020-10-30,2019-09-02
508600064800,508600064805,ZSHP,101,WOOP,SU797B/AI/300254577,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2019-11-08,2020-10-30,2019-09-02
508600064800,508600064806,ZSHP,101,WOOP,SU797B/AI/300254577,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2019-11-08,2020-10-30,2019-09-02
508600064800,508600064807,ZSHP,101,WOOP,SU797B/AI/300254577,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2019-11-08,2020-10-30,2019-09-02
508600064800,508600064808,ZSHP,104,ZTEC,BASE DE TRASLADO,5090DCHEP,5090DCHEP,5086HCSS,2.0,SEG_MINING,CERR DMNV KKMP MOVM NLIQ PERI PREC,,,2029.0,1929.23,2019-11-18,2020-10-30,2019-09-02
508600065300,508600065301,ZSHP,108,ZTEC,AI.CL.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CTEC NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-02,2019-07-25,26514.61,27826.04,2019-07-25,2019-07-25,2019-06-27
508600065500,508600065501,ZSHP,108,ZTEC,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-03,2019-08-19,26298.19,27172.65,2019-08-19,2020-10-30,2019-06-27
508600065500,508600065502,ZSHP,101,WOOP,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-07-30
508600065500,508600065503,ZSHP,101,WOOP,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-07-30
508600065500,508600065504,ZSHP,101,WOOP,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-07-30
508600065500,508600065505,ZSHP,101,WOOP,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-07-30
508600065500,508600065506,ZSHP,101,WOOP,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-07-30
508600065500,508600065507,ZSHP,101,WOOP,CL797B/AI/300255782,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-07-30
508600065500,508600065508,ZSHP,104,ZTEC,AI.CL.BASE,5090DCHEP,5090DCHEP,5086HCSS,2.0,SEG_MINING,CERR DMNV KKMP MOVM NLIQ PERI PREC,,,915.11,894.54,2019-08-22,2020-10-30,2019-07-30
508600065600,508600065601,ZSHP,108,ZTEC,CL797B/AI/300255783,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-02,2019-08-27,22557.7,24078.75,2019-08-27,2020-10-30,2019-06-27
508600065600,508600065602,ZSHP,101,WOOP,CL797B/AI/300255783,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-08-16
508600065600,508600065603,ZSHP,101,WOOP,CL797B/AI/300255783,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-08-16
508600065600,508600065604,ZSHP,101,WOOP,CL797B/AI/300255783,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-09-28,2021-02-02,2019-08-16
508600065600,508600065605,ZSHP,107,ZTEC,AI.CL.ADICIONAL,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR NOTI FCPR DMNV KKMP MOVM NLIQ PERI*,2019-08-14,2019-08-14,289.46,281.5,2019-08-26,2020-10-30,2019-08-16
508600066100,508600066101,ZSHP,108,ZTEC,AI.ST.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CTEC NOTI FCPR FMAT MOVM NLIQ PERI PREC,2019-07-03,2019-07-26,15768.79,16765.07,2019-07-26,2019-07-26,2019-06-28
508600066400,508600066401,ZSHP,108,ZTEC,AI.CL.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CTEC NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-04,2019-07-29,25049.08,26339.5,2019-07-29,2019-07-29,2019-06-28
508600067800,508600067801,ZSHP,108,ZTEC,AI.ST.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2019-07-10,2019-08-24,7790.46,9082.4,2019-08-26,2020-10-30,2019-07-08
508600067900,508600067901,ZSHP,108,ZTEC,SU797/AI/300264190,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2019-07-10,2019-08-25,7740.46,9081.93,2019-08-26,2020-10-30,2019-07-08
508600070700,508600070701,ZSHP,108,ZTEC,AI.ST.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-26,2019-08-19,16638.08,17616.64,2019-08-20,2020-10-30,2019-07-24
508600070900,508600070901,ZSHP,108,ZTEC,AI.CL.OH,5086HCHOP,5086HCHOP,5086HCCA,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-26,2019-08-21,26321.98,27009.36,2019-08-22,2020-10-30,2019-07-25
508600071000,508600071001,ZSHP,108,ZTEC,AI.CL.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-26,2019-08-29,26626.16,27275.12,2019-08-29,2020-10-30,2019-07-25
508600072100,508600072101,ZSHP,108,ZTEC,AI.ST.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-07-26,2019-08-20,18955.71,19853.71,2019-08-21,2020-10-30,2019-07-26
508600072300,508600072301,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR FMAT MOVM NLIQ PERI PREC,2019-07-30,2019-08-25,7773.04,8770.69,2019-08-26,2020-10-30,2019-07-29
508600072400,508600072401,ZSHP,108,ZTEC,SU797B/AI/300281414,5086HCHOP,5086HCHOP,5086HCCA,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-01,2019-08-29,13771.5,14905.14,2019-08-29,2020-10-30,2019-07-29
508600072900,508600072901,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR MACO MOVM NLIQ PERI PREC,2019-07-31,2019-08-21,6652.08,7590.27,2019-08-22,2020-10-30,2019-07-30
508600073000,508600073001,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-07-31,2019-08-22,5850.86,6833.51,2019-08-22,2020-10-30,2019-07-30
508600073100,508600073101,ZSHP,104,ZTEC,HI.Cl.PUNTUAL,5090DCHEP,5090DCHEP,5086HCCA,3.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT NLIQ PERI PREC,2019-08-05,2019-08-08,1075.0,2978.27,2019-08-24,2020-10-30,2019-07-30
508600073500,508600073501,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-04,2019-09-12,7440.14,8428.8,2019-09-12,2020-10-30,2019-08-01
508600073600,508600073601,ZSHP,108,ZTEC,AI.CL.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-04,2019-08-28,24602.65,25328.02,2019-08-30,2020-10-30,2019-08-01
508600073700,508600073701,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-08-11,2019-09-11,5112.6,6533.25,2019-09-11,2020-10-30,2019-08-02
508600073800,508600073801,ZSHP,108,ZTEC,SU793/AI/300287974,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-12,2019-08-27,7838.98,9057.91,2019-08-29,2020-10-30,2019-08-05
508600074000,508600074001,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-12,2019-09-10,6420.07,7381.96,2019-09-09,2020-10-30,2019-08-05
508600075000,508600075001,ZSHP,108,ZTEC,AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTP FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-14,,7280.42,8011.45,2019-09-09,2020-10-30,2019-08-07
508600075100,508600075101,ZSHP,108,ZTEC,CD797F/AI/300290892,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-15,2019-09-25,6060.82,6934.13,2019-09-25,2020-10-30,2019-08-07
508600075200,508600075201,ZSHP,108,ZTEC,800964 AI.CD.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-08-15,2019-09-11,5599.86,6787.51,2019-09-11,2020-10-30,2019-08-07
508600075800,508600075801,ZSHP,108,ZTEC,801000 SU797F/AI/300293551/,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-14,2019-09-05,18801.56,19543.42,2019-09-06,2020-10-30,2019-08-12
508600075900,508600075901,ZSHP,108,ZTEC,AI.ST.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-14,2019-09-05,18656.91,19276.55,2019-09-05,2020-10-30,2019-08-12
508600076600,508600076601,ZSHP,108,ZTEC,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-15,2019-09-13,6313.12,7251.47,2019-09-27,2020-10-30,2019-08-13
508600076600,508600076602,ZSHP,101,WOOP,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-24
508600076600,508600076603,ZSHP,101,WOOP,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-24
508600076600,508600076604,ZSHP,101,WOOP,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-24
508600076600,508600076605,ZSHP,101,WOOP,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-24
508600076600,508600076606,ZSHP,101,WOOP,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-24
508600076600,508600076607,ZSHP,101,WOOP,CD793C/AI/300294897,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-24
508600076600,508600076608,ZSHP,104,ZTEC,CD793C/AI/300294897,5090DCHEP,5090DCHEP,5086HCSS,2.0,SEG_MINING,CERR DMNV KKMP MOVM NLIQ PERI PREC,,,499.23,487.5,2019-09-30,2020-10-30,2019-09-24
508600076700,508600076701,ZSHP,108,ZTEC,CD.AI.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-08-15,2019-09-10,7579.41,8568.07,2019-09-11,2020-10-30,2019-08-13
508600076900,508600076901,ZSHP,108,ZTEC,CD.AI.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-08-16,2019-09-24,5931.71,6800.74,2019-09-24,2020-10-30,2019-08-13
508600077500,508600077501,ZSHP,108,ZTEC,801031,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-03,2019-09-25,5056.62,5881.12,2019-09-25,2020-10-30,2019-08-16
508600077500,508600077502,ZSHP,104,ZTEC,CL797F/AI/300297678,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR DMNV KKMP MOVM NLIQ PERI PREC,,,19793.13,19365.45,2019-11-19,2020-10-30,2019-09-27
508600079600,508600079601,ZSHP,108,ZTEC,801081 AI.CL.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,797B_V000.AA,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-08,2019-12-30,34379.02,34001.76,2019-12-30,2020-10-30,2019-08-27
508600080200,508600080201,ZSHP,108,ZTEC QCON,801068 MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-06,2019-10-25,23436.88,28380.44,2019-10-27,2020-10-30,2019-09-03
508600080200,508600080202,ZSHP,101,WOOP,MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-11-07
508600080200,508600080203,ZSHP,101,WOOP,MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-11-07
508600080200,508600080204,ZSHP,101,WOOP,MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-11-07
508600080200,508600080205,ZSHP,101,WOOP,MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-11-07
508600080200,508600080206,ZSHP,101,WOOP,MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-11-07
508600080200,508600080207,ZSHP,101,WOOP,MF/AI/300312321,5086HCHOP,5086HCHOP,5086HCSS,3.0,SEG_MINING,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-11-07
508600080200,508600080208,ZSHP,104,ZTEC,BASE METALICA,5086HCHOP,5090DCHEP,5086HCSS,2.0,SEG_MINING,CERR DMNV KKMP MOVM NLIQ PERI PREC,,,936.2,904.55,2020-01-31,2020-11-03,2019-11-07
508600080300,508600080301,ZSHP,108,ZTEC,801069,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-07,2019-10-11,16164.04,16691.3,2019-10-11,2020-10-30,2019-09-03
508600080700,508600080701,ZSHP,108,ZTEC,801086 CD797/AI/300309647,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR MACO MOVM NLIQ PERI PREC,2019-09-09,2019-10-30,5651.32,6591.12,2019-10-30,2020-10-30,2019-09-04
508600080900,508600080901,ZSHP,108,ZTEC,801109 CD797/AI/300309736,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-09,2019-10-28,7924.19,8464.47,2019-10-28,2020-10-30,2019-09-05
508600081400,508600081401,ZSHP,108,ZTEC,801110,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-09,2019-10-10,13147.6,13551.42,2019-10-10,2020-10-30,2019-09-05
508600082900,508600082901,ZSHP,303,ZTEC ZCLM,HI.CL.PUNTUAL,5086HCHOP,5028ACHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR NOTI FCPR MACO MOVM NLIQ PERI PREC,2020-02-23,2020-03-26,9185.19,27249.61,2020-03-26,2020-11-03,2019-09-06
508600082900,508600082902,ZSHP,101,WOOP,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600082900,508600082903,ZSHP,101,WOOP,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600082900,508600082904,ZSHP,101,WOOP,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600082900,508600082905,ZSHP,101,WOOP,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600082900,508600082906,ZSHP,101,WOOP,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600082900,508600082907,ZSHP,101,WOOP,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600082900,508600082908,ZSHP,303,ZTEC ZCLM,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR FCPR DMNV KKMP NLIQ PREC,,,46.87,0.0,2020-03-30,2020-11-03,2019-09-06
508600082900,508600082909,ZSHP,107,ZTEC,HI.CL.PW,5086HCHOP,5086HCHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR NOTI FCPR DMNV KKMP NLIQ PERI PREC,2019-09-11,2019-09-11,450.0,1154.17,2020-02-26,2020-11-03,2019-09-06
508600082900,508600082910,ZSHP,303,ZTEC ZCLM,Garantia cilindro levante izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR FCPR DMNV KKMP NLIQ PREC,,,46.87,0.0,2020-03-30,2020-11-03,2020-03-30
508600083000,508600083001,ZSHP,107,ZTEC,HI.CL.PUNTUAL,5086HCHOP,5086HCHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR FCPR DMNV MOVM NLIQ PERI PREC,,,8897.2,9420.24,2020-03-10,2020-11-03,2019-09-06
508600083000,508600083002,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083003,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083004,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083005,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083006,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083007,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083008,ZSHP,101,WOOP,Garantia cilindro levante derecho 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083000,508600083009,ZSHP,107,ZTEC,HI.CL.PW,5086HCHOP,5086HCHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR NOTI FCPR DMNV KKMP NLIQ PERI PREC,2019-09-11,2020-02-16,975.0,1646.27,2020-02-20,2020-11-03,2019-09-06
508600083100,508600083101,ZSHP,107,ZTEC,HI.CD.PUNTUAL,5086HCHOP,5028ACHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR FCPR DMNV FMAT MOVM NLIQ PERI PREC,,,5427.08,5527.1,2020-03-10,2020-11-03,2019-09-06
508600083100,508600083102,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083103,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083104,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083105,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083106,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083107,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083108,ZSHP,101,WOOP,Garantía cilindro dirección izq. 794AC,5086HCHOP,5028ACHOP,5086HCSS,3.0,OHT_4261859_794AC_CL.AA,CERR KKMP NLIQ PREC,,,0.0,0.0,2020-10-08,2021-02-02,2019-09-06
508600083100,508600083109,ZSHP,107,ZTEC,HI.CD.OH,5086HCHOP,5028ACHOP,5086HCSS,2.0,OHT_4261859_794AC_CL.AA,CERR NOTI FCPR DMNV KKMP NLIQ PERI PREC,2019-09-11,2020-01-12,750.0,1191.25,2020-03-10,2020-11-03,2019-09-06
508600083500,508600083501,ZSHP,108,ZTEC,801181 AI.ST.OH,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-11,2019-10-25,8605.51,9480.86,2019-10-25,2020-10-30,2019-09-09
508600083600,508600083601,ZSHP,108,ZTEC,801122 /SU797/AI/300316162,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-11,2019-10-05,18446.09,19045.38,2019-10-11,2020-10-30,2019-09-10
508600083700,508600083701,ZSHP,108,ZTEC,801123 CL797/AI/300316183,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV MOVM NLIQ PERI PREC,2019-09-12,2019-10-31,36190.16,39373.53,2019-11-07,2020-10-30,2019-09-10
508600083800,508600083801,ZSHP,108,ZTEC,801124 /CL797/AI/300316187,5086HCHOP,5086HCHOP,5086HCSS,2.0,SEG_MINING,CERR NOTI FCPR DMNV FMAT MOVM NLIQ PERI*,2019-09-13,2019-10-25,24654.01,25130.13,2019-10-25,2020-10-30,2019-09-10
